No.,Source,Be Known as ,Original Name,Pen Names ,,,,,,,,,,,,,,,,,,,,,,,,,,
204,《香港文學作家傳略》,吳瑞卿,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,《香港文學作家傳略》,吳萱人,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,《香港文學作家傳略》,吳敬子,黃仲鳴,徐行,司馬遼,田志賀,黃鳥,不是教授,,,,,,,,,,,,,,,,,,,,,,
207,《香港文學作家傳略》,吳煦斌,吳玉英,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,《香港文學作家傳略》,吳應廈,same as column 1,吳文,李鐵,,,,,,,,,,,,,,,,,,,,,,,,,
209,《香港文學作家傳略》,吳靄儀,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,《香港文學作家傳略》,岑美華,same as column 1,白若華,封芝菊,單倩,綠小蝶,,,,,,,,,,,,,,,,,,,,,,,
211,《香港文學作家傳略》,岑逸飛,岑嘉駟,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,《香港文學作家傳略》,余玉書,余祥麟,曼陀,,,,,,,,,,,,,,,,,,,,,,,,,,
213,《香港文學作家傳略》,余光中,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,《香港文學作家傳略》,余思牧,余潤棠,思牧,毓魁,余明,余慧丹,原上放,遼莽,馬前,司徒壯,,,,,,,,,,,,,,,,,,,
215,《香港文學作家傳略》,余國康,same as column 1,浪克,,,,,,,,,,,,,,,,,,,,,,,,,,
216,《香港文學作家傳略》,余過,潘粵生,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,《香港文學作家傳略》,秀實,梁新榮,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,《香港文學作家傳略》,何巧嬋,same as column 1,瑩影,小圖,依依,芳草,,,,,,,,,,,,,,,,,,,,,,,
219,《香港文學作家傳略》,何良懋,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,《香港文學作家傳略》,何國強,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,《香港文學作家傳略》,何福仁,same as column 1,方沙,,,,,,,,,,,,,,,,,,,,,,,,,,
222,《香港文學作家傳略》,何慧賢,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,《香港文學作家傳略》,何錦玲,same as column 1,錦心,,,,,,,,,,,,,,,,,,,,,,,,,,
224,《香港文學作家傳略》,何寶雯,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,《香港文學作家傳略》,君比,馮忻忻,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,《香港文學作家傳略》,迅清,姚啓榮,姚啟榮,,,,,,,,,,,,,,,,,,,,,,,,,,
227,《香港文學作家傳略》,阮志雄,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,《香港文學作家傳略》,阮海棠,same as column 1,海燕,海鷗,,,,,,,,,,,,,,,,,,,,,,,,,
229,《香港文學作家傳略》,林力安,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,《香港文學作家傳略》,林大慶,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,《香港文學作家傳略》,林夕,梁偉文,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,《香港文學作家傳略》,林太乙,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,《香港文學作家傳略》,林以亮,宋淇,宋悌芬,余懷,,,,,,,,,,,,,,,,,,,,,,,,,
234,《香港文學作家傳略》,林行止,林山木,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,《香港文學作家傳略》,林真,李國柱,谷旭,李昕,呂詩,呂斯,梓人,,,,,,,,,,,,,,,,,,,,,,
236,《香港文學作家傳略》,林湄,林梅,林玫,,,,,,,,,,,,,,,,,,,,,,,,,,
237,《香港文學作家傳略》,林翠芬 ,same as column 1,泠楓,,,,,,,,,,,,,,,,,,,,,,,,,,
238,《香港文學作家傳略》,林蔭,林志英,雪山櫻,雲山櫻,,,,,,,,,,,,,,,,,,,,,,,,,
239,《香港文學作家傳略》,林燕妮,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,《香港文學作家傳略》,東瑞,黃東濤,桑妮,西波,羅桑雅,海雅,,,,,,,,,,,,,,,,,,,,,,,
241,《香港文學作家傳略》,雨萍,張寶萍,張寶兒,,,,,,,,,,,,,,,,,,,,,,,,,,
242,《香港文學作家傳略》,非林,羅林,羅漢,羅隆霖,羅霖,,,,,,,,,,,,,,,,,,,,,,,,
243,《香港文學作家傳略》,忠揚,陳鴻舉,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,《香港文學作家傳略》,金力明,same as column 1,青頭巾,,,,,,,,,,,,,,,,,,,,,,,,,,
245,《香港文學作家傳略》,金兆,梁鈺文,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,《香港文學作家傳略》,金東方,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,《香港文學作家傳略》,金依,張燮雛,張初,芸芸,,,,,,,,,,,,,,,,,,,,,,,,,
248,《香港文學作家傳略》,金炳興,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,《香港文學作家傳略》,金虹,金朝虹,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,《香港文學作家傳略》,金庸,查良鏞,林歡,姚馥蘭,姚嘉衣,,,,,,,,,,,,,,,,,,,,,,,,
251,《香港文學作家傳略》,金聖華,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,《香港文學作家傳略》,金耀基,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,《香港文學作家傳略》,依達,葉敏爾,韋韋,梵爾,,,,,,,,,,,,,,,,,,,,,,,,,
254,《香港文學作家傳略》,岳騫,何家驊,何越千,越千,方劍雲,鐵嶺遺民,,,,,,,,,,,,,,,,,,,,,,,
255,《香港文學作家傳略》,周兆祥,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,《香港文學作家傳略》,周英雄,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,《香港文學作家傳略》,周蜜蜜,same as column 1,密密,蜜蜜,周蜜,周密密,,,,,,,,,,,,,,,,,,,,,,,
258,《香港文學作家傳略》,周錫（韋复）,same as column 1,金韋,周行,,,,,,,,,,,,,,,,,,,,,,,,,
259,《香港文學作家傳略》,周簡段,司徒丙鶴,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,《香港文學作家傳略》,邵仕雄,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,《香港文學作家傳略》,阿濃,朱溥生,阿丹,濃濃,蘇大明,方野,新楚,Aron,朱燕,,,,,,,,,,,,,,,,,,,,
262,《香港文學作家傳略》,洪清田,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,《香港文學作家傳略》,洛楓,陳少紅,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,《香港文學作家傳略》,施友朋,same as column 1,洪放,,,,,,,,,,,,,,,,,,,,,,,,,,
265,《香港文學作家傳略》,施叔青,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,《香港文學作家傳略》,春華,林向陽,林春華,,,,,,,,,,,,,,,,,,,,,,,,,,
267,《香港文學作家傳略》,柯振中,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,《香港文學作家傳略》,柯達羣,same as column 1,柯達群,可嚴,,,,,,,,,,,,,,,,,,,,,,,,,
269,《香港文學作家傳略》,柳木下,劉慕霞,劉暮霞,慕霞,劉孟,木下,馬御風,馬臨風,婁木,,,,,,,,,,,,,,,,,,,,
270,《香港文學作家傳略》,郁風,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,《香港文學作家傳略》,南思,張慶,夢然,,,,,,,,,,,,,,,,,,,,,,,,,,
272,《香港文學作家傳略》,胡志偉,same as column 1,鄭義,林同,華衷,田豐,朱有道,馬失途,,,,,,,,,,,,,,,,,,,,,
273,《香港文學作家傳略》,胡金銓,same as column 1,九山,,,,,,,,,,,,,,,,,,,,,,,,,,
274,《香港文學作家傳略》,胡振海,same as column 1,野火,,,,,,,,,,,,,,,,,,,,,,,,,,
275,《香港文學作家傳略》,胡從經,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,《香港文學作家傳略》,胡菊人,胡秉文,華谷月,,,,,,,,,,,,,,,,,,,,,,,,,,
277,《香港文學作家傳略》,胡燕青,same as column 1,燕青,北岳,革革,雛燕,思齊,格子,胡孟怡,,,,,,,,,,,,,,,,,,,,
278,《香港文學作家傳略》,柴娃娃,潘正英,伊芙蓮,,,,,,,,,,,,,,,,,,,,,,,,,,
279,《香港文學作家傳略》,思果,蔡濯堂,方紀谷,蔡思果,,,,,,,,,,,,,,,,,,,,,,,,,
280,《香港文學作家傳略》,俞風,余漢江,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,《香港文學作家傳略》,香山亞黃,黃炤桃,照圖,趙陶,亞黃,,,,,,,,,,,,,,,,,,,,,,,,
282,《香港文學作家傳略》,皇甫光,黃六平,向夏,夏平,虞羽,,,,,,,,,,,,,,,,,,,,,,,,
283,《香港文學作家傳略》,飛白,霍漢姬,未名湖,路斯,漢姬,,,,,,,,,,,,,,,,,,,,,,,,
284,《香港文學作家傳略》,韋基舜,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,《香港文學作家傳略》,韋婭,左韋,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,《香港文學作家傳略》,姚拓,姚天平,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,《香港文學作家傳略》,紅葉,陳煜坤,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,《香港文學作家傳略》,海辛,鄭雄,鄭辛雄,,,,,,,,,,,,,,,,,,,,,,,,,,
289,《香港文學作家傳略》,高旅,邵元成,邵家天,邵慎之,慎之,,,,,,,,,,,,,,,,,,,,,,,,
290,《香港文學作家傳略》,唐大江,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,《香港文學作家傳略》,唐婉文,same as column 1,姨姨,玉芙,唐姨姨,,,,,,,,,,,,,,,,,,,,,,,,
292,《香港文學作家傳略》,唐瓊,潘際坰,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,《香港文學作家傳略》,凌雁,陳志安,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,《香港文學作家傳略》,秦天南,李勤益,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,《香港文學作家傳略》,秦嶺雪,李大洲,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,《香港文學作家傳略》,袁立勳,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,《香港文學作家傳略》,原甸,林佑璋,櫓丹,司馬心,万福士,,,,,,,,,,,,,,,,,,,,,,,,
298,《香港文學作家傳略》,夏易,陳絢文,林未雪,言茜子,葉問,章如意,,,,,,,,,,,,,,,,,,,,,,,
299,《香港文學作家傳略》,夏馬,鄧紀生,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,《香港文學作家傳略》,夏婕,same as column 1,梅女,,,,,,,,,,,,,,,,,,,,,,,,,,
301,《香港文學作家傳略》,夏智定,same as column 1,紫丁,亦嘉,,,,,,,,,,,,,,,,,,,,,,,,,
302,《香港文學作家傳略》,馬芳儀,same as column 1,野馬,蘭根,方宜,,,,,,,,,,,,,,,,,,,,,,,,
303,《香港文學作家傳略》,馬翠蘿,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,《香港文學作家傳略》,馬若,馬港生,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,《香港文學作家傳略》,馬朗,馬博良,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,《香港文學作家傳略》,馬國亮,same as column 1,華良,,,,,,,,,,,,,,,,,,,,,,,,,,
307,《香港文學作家傳略》,馬雲,李世輝,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,《香港文學作家傳略》,馬覺,曹明明,阿覺,邁敬開,苒航,曹殷,,,,,,,,,,,,,,,,,,,,,,,
309,《香港文學作家傳略》,草川,張浩然,張牧,,,,,,,,,,,,,,,,,,,,,,,,,,
310,《香港文學作家傳略》,草雪,何松愛,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,《香港文學作家傳略》,翁靈文,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,《香港文學作家傳略》,倫文標,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,《香港文學作家傳略》,倪匡,倪亦明,倪聰,衛斯理,沙翁,岳川,魏力,衣其,洪新,危龍,原振俠,,,,,,,,,,,,,,,,,,
314,《香港文學作家傳略》,徐子雄,same as column 1,王福成,呂有浚,畢可雪,勞工,,,,,,,,,,,,,,,,,,,,,,,
315,《香港文學作家傳略》,徐詠璇,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,《香港文學作家傳略》,殷勤,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,《香港文學作家傳略》,殷德厚,same as column 1,覺天,其雷,期雷,德厚,德隆,,,,,,,,,,,,,,,,,,,,,,
318,《香港文學作家傳略》,桑簡流,same as column 1,水建彤,,,,,,,,,,,,,,,,,,,,,,,,,,
319,《香港文學作家傳略》,孫述宇,same as column 1,費立,宜仲弘,宣仲弘,,,,,,,,,,,,,,,,,,,,,,,,
320,《香港文學作家傳略》,孫重貴,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,《香港文學作家傳略》,孫滌靈,same as column 1,林林,,,,,,,,,,,,,,,,,,,,,,,,,,
322,《香港文學作家傳略》,孫慧玲,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,《香港文學作家傳略》,孫寶玲,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,《香港文學作家傳略》,孫觀琳,same as column 1,阿玲,海心,一寧,何玲,,,,,,,,,,,,,,,,,,,,,,,
325,《香港文學作家傳略》,淮遠,關懷遠,培正淮遠,旭逸,,,,,,,,,,,,,,,,,,,,,,,,,
326,《香港文學作家傳略》,梁巨鴻,same as column 1,洪鵾,,,,,,,,,,,,,,,,,,,,,,,,,,
327,《香港文學作家傳略》,梁羽生,陳文統,陳魯,馮瑜寧,梁慧如,,,,,,,,,,,,,,,,,,,,,,,,
328,《香港文學作家傳略》,梁秉中,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,《香港文學作家傳略》,梁厚甫,same as column 1,梁寬,宋敏希,馮宏道,吳嘉璈,,,,,,,,,,,,,,,,,,,,,,,
330,《香港文學作家傳略》,梁荔玲,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,《香港文學作家傳略》,梁望峰,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,《香港文學作家傳略》,梁楓,梁慧珠,端木紅,,,,,,,,,,,,,,,,,,,,,,,,,,
333,《香港文學作家傳略》,梁漪,same as column 1,一葉,良伊,梅標,東琳,石葦,梅漂,,,,,,,,,,,,,,,,,,,,,
334,《香港文學作家傳略》,梁鳳儀,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,《香港文學作家傳略》,梁濃剛,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,《香港文學作家傳略》,梁錫華,梁佳蘿,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,《香港文學作家傳略》,梁麗芳,same as column 1,梁楚,梁素,,,,,,,,,,,,,,,,,,,,,,,,,
338,《香港文學作家傳略》,章簡,羅章蘭,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,《香港文學作家傳略》,許定銘,same as column 1,陶俊,午言,苗痕,,,,,,,,,,,,,,,,,,,,,,,,
340,《香港文學作家傳略》,許顯良,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,《香港文學作家傳略》,許廸鏘,same as column 1,江游,江遊,葉思,王敏,小航,許迪鏘,,,,,,,,,,,,,,,,,,,,,
342,《香港文學作家傳略》,許榮輝,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,《香港文學作家傳略》,郭全本,same as column 1,余向秀,振清,陳德榮,言無隱,,,,,,,,,,,,,,,,,,,,,,,
344,《香港文學作家傳略》,郭明,郭祥安,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,《香港文學作家傳略》,郭恩慈,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,《香港文學作家傳略》,康夫,葉新康,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,《香港文學作家傳略》,梅子,張志和,海暘,張念青,張思園,海曦,,,,,,,,,,,,,,,,,,,,,,,
348,《香港文學作家傳略》,曹宏威,same as column 1,曹為,,,,,,,,,,,,,,,,,,,,,,,,,,
349,《香港文學作家傳略》,陶傑,曹捷,楊非劫,,,,,,,,,,,,,,,,,,,,,,,,,,
350,《香港文學作家傳略》,江河,same as column 1,紫莉,金刀,魯柏,,,,,,,,,,,,,,,,,,,,,,,,
351,《香港文學作家傳略》,畢華流,吳漢源,二壘手,吳伯江,,,,,,,,,,,,,,,,,,,,,,,,,
352,《香港文學作家傳略》,崑南,岑崑南,葉冬,,,,,,,,,,,,,,,,,,,,,,,,,,
353,《香港文學作家傳略》,犁青,same as column 1,徐彥,,,,,,,,,,,,,,,,,,,,,,,,,,
354,《香港文學作家傳略》,張小嫻,same as column 1,朱明,,,,,,,,,,,,,,,,,,,,,,,,,,
355,《香港文學作家傳略》,張文達,張孝權,林洵,,,,,,,,,,,,,,,,,,,,,,,,,,
356,《香港文學作家傳略》,張宇,周恒,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,《香港文學作家傳略》,張帆,張景華,西河,,,,,,,,,,,,,,,,,,,,,,,,,,
358,《香港文學作家傳略》,張灼祥,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,《香港文學作家傳略》,張弄潮,張婉明,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,《香港文學作家傳略》,張君默,張景雲,甘莎,張少奇,張柳涯,,,,,,,,,,,,,,,,,,,,,,,,
361,《香港文學作家傳略》,張曼儀,same as column 1,之寧,淨沙,,,,,,,,,,,,,,,,,,,,,,,,,
362,《香港文學作家傳略》,張軫先,same as column 1,楞嚴閣主,,,,,,,,,,,,,,,,,,,,,,,,,,
363,《香港文學作家傳略》,張景熊,same as column 1,小克,,,,,,,,,,,,,,,,,,,,,,,,,,
364,《香港文學作家傳略》,張詩劍,張思鑒,東喬,劍鳴,張皓,尹謙,吳湧,范凌,,,,,,,,,,,,,,,,,,,,,
365,《香港文學作家傳略》,張漢基,same as column 1,張營,,,,,,,,,,,,,,,,,,,,,,,,,,
366,《香港文學作家傳略》,張夢還,張擴強,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,《香港文學作家傳略》,張錯,張振翱,．．,,,,,,,,,,,,,,,,,,,,,,,,,,
368,《香港文學作家傳略》,張繼春,same as column 1,火心,長弓,,,,,,,,,,,,,,,,,,,,,,,,,
369,《香港文學作家傳略》,陳之藩,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,《香港文學作家傳略》,陳凡,same as column 1,陳百庸,百庸,周為,夏初臨,阿甲,南鄙人,,,,,,,,,,,,,,,,,,,,,
371,《香港文學作家傳略》,陳文貴,same as column 1,伯仁,思婷,文龜,,,,,,,,,,,,,,,,,,,,,,,,
372,《香港文學作家傳略》,陳方,same as column 1,陳連心,,,,,,,,,,,,,,,,,,,,,,,,,,
373,《香港文學作家傳略》,陳不諱,陳振雷,陳文威,文威,金朝,白羊,大嬰,賀賀,齊也雪,閑君,欲真,謝珍朋,龐觀,雷兒,,,,,,,,,,,,,,,
374,《香港文學作家傳略》,陳少華,same as column 1,一文,小宛,筱文,陳一文,,,,,,,,,,,,,,,,,,,,,,,
375,《香港文學作家傳略》,陳玉書,same as column 1,陳書子,大款,,,,,,,,,,,,,,,,,,,,,,,,,
376,《香港文學作家傳略》,陳有㤧,same as column 1,陳有后,助樵,陳塵,,,,,,,,,,,,,,,,,,,,,,,,
378,《香港文學作家傳略》,陳青楓,陳致誠,陳志城,,,,,,,,,,,,,,,,,,,,,,,,,,
379,《香港文學作家傳略》,陳非,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,《香港文學作家傳略》,陳昌敏,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,《香港文學作家傳略》,陳炳元,same as column 1,雪汀,櫻子,,,,,,,,,,,,,,,,,,,,,,,,,
382,《香港文學作家傳略》,陳炳良,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,《香港文學作家傳略》,陳炳藻,same as column 1,丙早,,,,,,,,,,,,,,,,,,,,,,,,,,
384,《香港文學作家傳略》,陳浩泉,陳維賢,夏洛桑,哥舒鷹,,,,,,,,,,,,,,,,,,,,,,,,,
385,《香港文學作家傳略》,陳家春,same as column 1,村語,,,,,,,,,,,,,,,,,,,,,,,,,,
386,《香港文學作家傳略》,陳娟,陳秀娟,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,《香港文學作家傳略》,陳敢權,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,《香港文學作家傳略》,陳惠英,same as column 1,倍思,,,,,,,,,,,,,,,,,,,,,,,,,,
389,《香港文學作家傳略》,陳殘雲,陳福才,方遠,准風月客,,,,,,,,,,,,,,,,,,,,,,,,,
390,《香港文學作家傳略》,陳葒,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,《香港文學作家傳略》,陳華英,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,《香港文學作家傳略》,陳鈞潤,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,《香港文學作家傳略》,陳載澧,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,《香港文學作家傳略》,陳愷令,陳淑芳,愷令,奕朱,,,,,,,,,,,,,,,,,,,,,,,,,
395,《香港文學作家傳略》,陳蝶衣,陳滌夷,蝶衣,逋客,玉鴛生,狄薏,辛夷,陳式,方忭,陳聯,方達,夏威,明瑤,葉綠,文流,鮑華,佩瓊,郎潑來,,,,,,,,,,,
396,《香港文學作家傳略》,陳慧聰,same as column 1,斐翀,尤穎,逸名,方虹,,,,,,,,,,,,,,,,,,,,,,,
397,《香港文學作家傳略》,陳德錦,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,《香港文學作家傳略》,陳錦昌,same as column 1,陳汗,,,,,,,,,,,,,,,,,,,,,,,,,,
399,《香港文學作家傳略》,陳韻文,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,《香港文學作家傳略》,陳寶珍,same as column 1,龍女,悅悅,保真,,,,,,,,,,,,,,,,,,,,,,,,
401,《香港文學作家傳略》,陳耀南,same as column 1,梁山,,,,,,,,,,,,,,,,,,,,,,,,,,
402,《香港文學作家傳略》,陸健鴻,same as column 1,楚狂生,,,,,,,,,,,,,,,,,,,,,,,,,,
403,《香港文學作家傳略》,陸離,陸慶珍,小慶,文妤,陸蠻,綠離,施也可,房素娃,方斯華,范淑雅,劉方,小離,小鹿,,,,,,,,,,,,,,,,
404,《香港文學作家傳略》,陶里,危亦健,阮放,,,,,,,,,,,,,,,,,,,,,,,,,,
405,《香港文學作家傳略》,陶然,涂乃賢,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,《香港文學作家傳略》,湯禎兆,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,《香港文學作家傳略》,溫海,same as column 1,夢軒,紫軒,楓濤,紫楓,思芹,,,,,,,,,,,,,,,,,,,,,,
408,《香港文學作家傳略》,溫紹賢,same as column 1,崗楓,江楓,汝範,,,,,,,,,,,,,,,,,,,,,,,,
409,《香港文學作家傳略》,溫瑞安,same as column 1,溫涼玉,舒俠舞,王山而,項飛夢,溫晚,柳眉色,風玲草,,,,,,,,,,,,,,,,,,,,
410,《香港文學作家傳略》,寒山碧,韓文甫,周存,天疇,韓天疇,待旦,,,,,,,,,,,,,,,,,,,,,,,
411,《香港文學作家傳略》,馮兩努,馮國輝,國喜,,,,,,,,,,,,,,,,,,,,,,,,,,
412,《香港文學作家傳略》,馮浪波,same as column 1,馮定山,長風,楊其波,程怒江,馮五橋,,,,,,,,,,,,,,,,,,,,,,
413,《香港文學作家傳略》,馮偉才,same as column 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,《香港文學作家傳略》,馮湘湘,馮穗芳,湘湘,書茵,湘女,淇淇,,,,,,,,,,,,,,,,,,,,,,,
